model,raw,reward,valid_word,consistent,repeated,solved,guess
post_grpo,CRANE,0.24985555367578033,True,True,False,False,CRANE
post_grpo,CRANE,0.24985555367578033,True,True,False,False,CRANE
post_grpo,CRANE,0.05569230769230772,True,False,False,False,CRANE
post_grpo,CRANE,0.05569230769230772,True,False,False,False,CRANE
post_grpo,BRANK,-0.25,False,False,False,False,
post_grpo,CRANE,0.05569230769230772,True,False,False,False,CRANE
post_grpo,CRUSH,-0.09999999999999999,True,False,False,False,CRUSH
post_grpo,CRUST,-0.30000000000000004,True,False,True,False,CRUST
post_grpo,CRUSH,-0.09999999999999999,True,False,False,False,CRUSH
post_grpo,DRUNK,-0.09999999999999999,True,False,False,False,DRUNK
post_grpo,CONEY,-0.25,False,False,False,False,
post_grpo,CICER,-0.25,False,False,False,False,
post_grpo,MINEE,-0.25,False,False,False,False,
post_grpo,INEPT,0.06981132075471701,True,False,False,False,INEPT
post_grpo,MANGE,-0.09999999999999999,True,False,False,False,MANGE
post_grpo,TEACH,-0.09999999999999999,True,False,False,False,TEACH
post_grpo,NEAK,-0.25,False,False,False,False,
post_grpo,HEATH,-0.09999999999999999,True,False,False,False,HEATH
post_grpo,CRANE,0.2499981340672669,True,True,False,False,CRANE
post_grpo,CRANE,0.2499981340672669,True,True,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,BOWLY,-0.25,False,False,False,False,
post_grpo,CRANE,0.24922497438836094,True,True,False,False,CRANE
post_grpo,CRANE,0.24922497438836094,True,True,False,False,CRANE
post_grpo,CRANE,0.24922497438836094,True,True,False,False,CRANE
post_grpo,CLONE,0.24989784714156676,True,True,False,False,CLONE
post_grpo,CREAN,-0.25,False,False,False,False,
post_grpo,CRANE,0.08117647058823531,True,False,False,False,CRANE
post_grpo,CRANE,0.08117647058823531,True,False,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,SUNNY,-0.09999999999999999,True,False,False,False,SUNNY
post_grpo,SNEEK,-0.25,False,False,False,False,
post_grpo,SPIE,-0.25,False,False,False,False,
post_grpo,SPITE,-0.09999999999999999,True,False,False,False,SPITE
post_grpo,CRANE,0.248664281525952,True,True,False,False,CRANE
post_grpo,CLARE,-0.25,False,False,False,False,
post_grpo,CRANE,0.248664281525952,True,True,False,False,CRANE
post_grpo,CRANE,0.248664281525952,True,True,False,False,CRANE
post_grpo,CLOTH,0.020000000000000004,True,False,False,False,CLOTH
post_grpo,CLOUGH,-0.25,False,False,False,False,
post_grpo,GULCH,0.020000000000000004,True,False,False,False,GULCH
post_grpo,CLOUT,0.020000000000000004,True,False,False,False,CLOUT
post_grpo,CLOUD,-0.06393442622950819,True,False,False,False,CLOUD
post_grpo,CHUNK,0.020000000000000004,True,False,False,False,CHUNK
post_grpo,MULCH,-0.30000000000000004,True,False,True,False,MULCH
post_grpo,CLOCK,-0.09999999999999999,True,False,False,False,CLOCK
post_grpo,CRANE,0.010802775024777014,True,False,False,False,CRANE
post_grpo,CRANE,0.010802775024777014,True,False,False,False,CRANE
post_grpo,CREAN,-0.25,False,False,False,False,
post_grpo,CRANE,0.010802775024777014,True,False,False,False,CRANE
post_grpo,CLAVE,-0.25,False,False,False,False,
post_grpo,CRANE,0.24922497438836094,True,True,False,False,CRANE
post_grpo,CRANE,0.24922497438836094,True,True,False,False,CRANE
post_grpo,CRANE,0.24922497438836094,True,True,False,False,CRANE
post_grpo,ABIDE,-0.09999999999999999,True,False,False,False,ABIDE
post_grpo,ALIEN,-0.09999999999999999,True,False,False,False,ALIEN
post_grpo,ANNEX,0.020000000000000004,True,False,False,False,ANNEX
post_grpo,ABYSS,0.020000000000000004,True,False,False,False,ABYSS
post_grpo,CRANE,0.248664281525952,True,True,False,False,CRANE
post_grpo,CRANE,0.248664281525952,True,True,False,False,CRANE
post_grpo,CRANE,0.248664281525952,True,True,False,False,CRANE
post_grpo,CRANE,0.248664281525952,True,True,False,False,CRANE
post_grpo,CAVEY,-0.25,False,False,False,False,
post_grpo,CAMEL,0.04482758620689657,True,False,False,False,CAMEL
post_grpo,VACER,-0.25,False,False,False,False,
post_grpo,VAMEN,-0.25,False,False,False,False,
post_grpo,MULLE,-0.25,False,False,False,False,
post_grpo,BEGAN,-0.01235955056179773,True,False,False,False,BEGAN
post_grpo,LEBBE,-0.25,False,False,False,False,
post_grpo,HUMID,0.05068493150684934,True,False,False,False,HUMID
post_grpo,CRANE,0.08461538461538463,True,False,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,CRANE狈,-0.25,False,False,False,False,
post_grpo,CRANE,0.08461538461538463,True,False,False,False,CRANE
post_grpo,CRANE,0.010802775024777014,True,False,False,False,CRANE
post_grpo,C%,-0.25,False,False,False,False,
post_grpo,CRANE,0.010802775024777014,True,False,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,PROOF,-0.09999999999999999,True,False,False,False,PROOF
post_grpo,PROWN,-0.25,False,False,False,False,
post_grpo,PROXY,2.2,True,True,False,True,PROXY
post_grpo,PROUD,-0.09999999999999999,True,False,False,False,PROUD
post_grpo,BLADE,-0.30000000000000004,True,False,True,False,BLADE
post_grpo,DENSE,-0.015294117647058805,True,False,False,False,DENSE
post_grpo,ALAZE,-0.25,False,False,False,False,
post_grpo,FLADE,-0.25,False,False,False,False,
post_grpo,CRANE,0.09905044510385759,True,False,False,False,CRANE
post_grpo,CRANE,0.09905044510385759,True,False,False,False,CRANE
post_grpo,CRANE,0.09905044510385759,True,False,False,False,CRANE
post_grpo,CRAZY,0.09905044510385759,True,False,False,False,CRAZY
post_grpo,CRAZE,0.24726735418930268,True,True,False,False,CRAZE
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,CRAZE,0.24726735418930268,True,True,False,False,CRAZE
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,CAREM,-0.25,False,False,False,False,
post_grpo,TAPER,-0.30000000000000004,True,False,True,False,TAPER
post_grpo,TERA,-0.25,False,False,False,False,
post_grpo,TEARP,-0.25,False,False,False,False,
post_grpo,CRANE,0.0950007714858818,True,False,False,False,CRANE
post_grpo,CRANE,0.0950007714858818,True,False,False,False,CRANE
post_grpo,CRANE,0.0950007714858818,True,False,False,False,CRANE
post_grpo,CRANE,0.0950007714858818,True,False,False,False,CRANE
post_grpo,CRANE,0.2496849043059971,True,True,False,False,CRANE
post_grpo,CRAZY,0.2491631258471107,True,True,False,False,CRAZY
post_grpo,CRANE,0.2496849043059971,True,True,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,BUTCH,0.20940762265594703,True,True,False,False,BUTCH
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,DRANE,-0.25,False,False,False,False,
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,CRANE,0.24997581886087805,True,True,False,False,CRANE
post_grpo,CLAN,-0.25,False,False,False,False,
post_grpo,CRANE,0.24997581886087805,True,True,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,CRANE,0.24922497438836094,True,True,False,False,CRANE
post_grpo,CRANE,0.24922497438836094,True,True,False,False,CRANE
post_grpo,CRANE,0.24922497438836094,True,True,False,False,CRANE
post_grpo,CRANE,0.24922497438836094,True,True,False,False,CRANE
post_grpo,CRANE Jeżeli,-0.25,False,False,False,False,
post_grpo,CRAFT,0.23701744231495897,True,True,False,False,CRAFT
post_grpo,CRANE,0.24490317025624891,True,True,False,False,CRANE
post_grpo,BASAL,0.24999522324696427,True,True,False,False,BASAL
post_grpo,ROPEE,-0.25,False,False,False,False,
post_grpo,CORPE,-0.25,False,False,False,False,
post_grpo,BROKE,0.23058823529411768,True,True,False,False,BROKE
post_grpo,PROFE,-0.25,False,False,False,False,
post_grpo,CRAZE,0.24984891583119612,True,True,False,False,CRAZE
post_grpo,CLANE,-0.25,False,False,False,False,
post_grpo,DRANE,-0.25,False,False,False,False,
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,CRANE,0.06069698257543564,True,False,False,False,CRANE
post_grpo,CRANE,0.06069698257543564,True,False,False,False,CRANE
post_grpo,CRANE,0.06069698257543564,True,False,False,False,CRANE
post_grpo,CRANE,0.06069698257543564,True,False,False,False,CRANE
post_grpo,CORRO,-0.25,False,False,False,False,
post_grpo,摘要,-0.25,False,False,False,False,
post_grpo,CORNY,-0.09999999999999999,True,False,False,False,CORNY
post_grpo,COULT,-0.25,False,False,False,False,
post_grpo,SLEEP,-0.09999999999999999,True,False,False,False,SLEEP
post_grpo,SLADE,-0.25,False,False,False,False,
post_grpo,SLOVE,-0.25,False,False,False,False,
post_grpo,SHADE,-0.09999999999999999,True,False,False,False,SHADE
post_grpo,CRANE,0.07774612782624178,True,False,False,False,CRANE
post_grpo,CRANE,0.07774612782624178,True,False,False,False,CRANE
post_grpo,CRANE,0.07774612782624178,True,False,False,False,CRANE
post_grpo,GAMMA,-0.041007018614586485,True,False,False,False,GAMMA
post_grpo,CRANE,0.07774612782624178,True,False,False,False,CRANE
post_grpo,CRANE,0.07774612782624178,True,False,False,False,CRANE
post_grpo,CRANE,0.07774612782624178,True,False,False,False,CRANE
post_grpo,CRANE,0.07774612782624178,True,False,False,False,CRANE
post_grpo,PIZZY,-0.25,False,False,False,False,
post_grpo,KITTY,0.08461538461538463,True,False,False,False,KITTY
post_grpo,CLOTH,-0.056097560975609743,True,False,False,False,CLOTH
post_grpo,JUICY,0.08461538461538463,True,False,False,False,JUICY
post_grpo,CRANE,0.08918918918918921,True,False,False,False,CRANE
post_grpo,CRANE,0.08918918918918921,True,False,False,False,CRANE
post_grpo,CRANE,0.08918918918918921,True,False,False,False,CRANE
post_grpo,CRANE,0.08918918918918921,True,False,False,False,CRANE
post_grpo,CREES,-0.25,False,False,False,False,
post_grpo,BROSE,-0.25,False,False,False,False,
post_grpo,BRACE,-0.09999999999999999,True,False,False,False,BRACE
post_grpo,CARSE,-0.25,False,False,False,False,
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,CRANE,0.07196996782266717,True,False,False,False,CRANE
post_grpo,GROOM,0.012432432432432458,True,False,False,False,GROOM
post_grpo,CRANE,0.07196996782266717,True,False,False,False,CRANE
post_grpo,CRANE,0.24994955130701108,True,True,False,False,CRANE
post_grpo,CRANE,0.24994955130701108,True,True,False,False,CRANE
post_grpo,CRAZE,0.2499372395787664,True,True,False,False,CRAZE
post_grpo,CRANE,0.24994955130701108,True,True,False,False,CRANE
post_grpo,FIELD,-0.30000000000000004,True,False,True,False,FIELD
post_grpo,LIBEL,-0.09999999999999999,True,False,False,False,LIBEL
post_grpo,FIELD,-0.30000000000000004,True,False,True,False,FIELD
post_grpo,FIELD,-0.30000000000000004,True,False,True,False,FIELD
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,RANGE,0.09119804400977997,True,False,False,False,RANGE
post_grpo,CRANE,0.08461538461538463,True,False,False,False,CRANE
post_grpo,CRANE,0.08461538461538463,True,False,False,False,CRANE
post_grpo,WORRY,-0.023076923076923064,True,False,False,False,WORRY
post_grpo,DRINK,-0.023076923076923064,True,False,False,False,DRINK
post_grpo,FROTH,0.08918918918918921,True,False,False,False,FROTH
post_grpo,GROTH,-0.25,False,False,False,False,
post_grpo,CARGO,0.06000000000000004,True,False,False,False,CARGO
post_grpo,ARMY,-0.25,False,False,False,False,
post_grpo,DRAGON,-0.25,False,False,False,False,
post_grpo,CARON,-0.25,False,False,False,False,
post_grpo,CRAZY,0.2496849043059971,True,True,False,False,CRAZY
post_grpo,CRANE,0.248664281525952,True,True,False,False,CRANE
post_grpo,CRAIN,-0.25,False,False,False,False,
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,HOURD,-0.25,False,False,False,False,
post_grpo,TURCK,-0.25,False,False,False,False,
post_grpo,HUMAN,-0.09999999999999999,True,False,False,False,HUMAN
post_grpo,CROOK,-0.09999999999999999,True,False,False,False,CROOK
post_grpo,GRAPE,0.09975015615240478,True,False,False,False,GRAPE
post_grpo,CRANE,0.06178631995477672,True,False,False,False,CRANE
post_grpo,CRANE,0.06178631995477672,True,False,False,False,CRANE
post_grpo,BREAD,0.05634743875278399,True,False,False,False,BREAD
post_grpo,PRAVE,-0.25,False,False,False,False,
post_grpo,FRAME,2.3000000000000003,True,True,False,True,FRAME
post_grpo,GRADE,-0.09999999999999999,True,False,False,False,GRADE
post_grpo,GRADE,-0.09999999999999999,True,False,False,False,GRADE
post_grpo,CRATE,-0.09999999999999999,True,False,False,False,CRATE
post_grpo,BRAZE,-0.25,False,False,False,False,
post_grpo,CRANE,-0.09999999999999999,True,False,False,False,CRANE
post_grpo,DRAGE,-0.25,False,False,False,False,
post_grpo,CRANE,0.24974907642558475,True,True,False,False,CRANE
post_grpo,CRANE,0.24974907642558475,True,True,False,False,CRANE
post_grpo,CRANE,0.24974907642558475,True,True,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,CRANE,0.2499455965480301,True,True,False,False,CRANE
post_grpo,CRANE,0.2499455965480301,True,True,False,False,CRANE
post_grpo,CLANE,-0.25,False,False,False,False,
post_grpo,CRANE,0.2499455965480301,True,True,False,False,CRANE
post_grpo,BOOSE,-0.25,False,False,False,False,
post_grpo,SOKE,-0.25,False,False,False,False,
post_grpo,SLEEP,-0.09999999999999999,True,False,False,False,SLEEP
post_grpo,DOSKE,-0.25,False,False,False,False,
post_grpo,DUMMY,0.020000000000000004,True,False,False,False,DUMMY
post_grpo,DOLLY,0.020000000000000004,True,False,False,False,DOLLY
post_grpo,LYMPH,0.020000000000000004,True,False,False,False,LYMPH
post_grpo,CLUMP,0.020000000000000004,True,False,False,False,CLUMP
post_grpo,CRAFT,0.24732360886508226,True,True,False,False,CRAFT
post_grpo,CRANE,0.2493963473424844,True,True,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,CRANE,0.2493963473424844,True,True,False,False,CRANE
post_grpo,GRAPH,-0.30000000000000004,True,False,True,False,GRAPH
post_grpo,GRAPH,-0.30000000000000004,True,False,True,False,GRAPH
post_grpo,GRAPH,-0.30000000000000004,True,False,True,False,GRAPH
post_grpo,GRAPH,-0.30000000000000004,True,False,True,False,GRAPH
post_grpo,CRANE,0.0990348525469169,True,False,False,False,CRANE
post_grpo,CRAIN,-0.25,False,False,False,False,
post_grpo,CLONE,0.39957046979865773,True,True,False,False,CLONE
post_grpo,DRINK,0.09828739630719831,True,False,False,False,DRINK
post_grpo,HAUTE,-0.09999999999999999,True,False,False,False,HAUTE
post_grpo,HAUTE,-0.09999999999999999,True,False,False,False,HAUTE
post_grpo,GAUZE,-0.09999999999999999,True,False,False,False,GAUZE
post_grpo,HAUTE,-0.09999999999999999,True,False,False,False,HAUTE
post_grpo,CRANE,0.248664281525952,True,True,False,False,CRANE
post_grpo,CYBER,0.24743439761905334,True,True,False,False,CYBER
post_grpo,CRANE,0.248664281525952,True,True,False,False,CRANE
post_grpo,CRANE,0.248664281525952,True,True,False,False,CRANE
post_grpo,RACER,0.09603960396039606,True,False,False,False,RACER
post_grpo,CRANE,0.09603960396039606,True,False,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,CRANE,0.09603960396039606,True,False,False,False,CRANE
post_grpo,CRANE,0.2499455965480301,True,True,False,False,CRANE
post_grpo,CRANE,0.2499455965480301,True,True,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,PILOT,-0.30000000000000004,True,False,True,False,PILOT
post_grpo,PLIOT,-0.25,False,False,False,False,
post_grpo,PIOTY,-0.25,False,False,False,False,
post_grpo,PILLY,-0.25,False,False,False,False,
post_grpo,CRANE,0.24999096904734275,True,True,False,False,CRANE
post_grpo,CRANE,0.24999096904734275,True,True,False,False,CRANE
post_grpo,CRANE,0.24999096904734275,True,True,False,False,CRANE
post_grpo,CRAWN,-0.25,False,False,False,False,
post_grpo,LYRIC,0.24299826608436825,True,True,False,False,LYRIC
post_grpo,CRANE,0.2496849043059971,True,True,False,False,CRANE
post_grpo,CRANE,0.2496849043059971,True,True,False,False,CRANE
post_grpo,CRANE,0.2496849043059971,True,True,False,False,CRANE
post_grpo,SWUSH,-0.25,False,False,False,False,
post_grpo,SLUSH,0.020000000000000004,True,False,False,False,SLUSH
post_grpo,BLOTH,-0.25,False,False,False,False,
post_grpo,SLOSH,0.020000000000000004,True,False,False,False,SLOSH
post_grpo,CRANE,0.24981349285910787,True,True,False,False,CRANE
post_grpo,CRANE,0.24981349285910787,True,True,False,False,CRANE
post_grpo,CRANE,0.24981349285910787,True,True,False,False,CRANE
post_grpo,CLONE,0.24619062334011121,True,True,False,False,CLONE
post_grpo,STONY,0.08918918918918921,True,False,False,False,STONY
post_grpo,SWUMP,-0.25,False,False,False,False,
post_grpo,SHOUL,-0.25,False,False,False,False,
post_grpo,SUNGY,-0.25,False,False,False,False,
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,DORUS,-0.25,False,False,False,False,
post_grpo,CROOK,0.020000000000000004,True,False,False,False,CROOK
post_grpo,CRANK,-0.023076923076923064,True,False,False,False,CRANK
post_grpo,CRAFT,0.06000000000000004,True,False,False,False,CRAFT
post_grpo,CRANE,0.24980596162575958,True,True,False,False,CRANE
post_grpo,CRANE,0.24980596162575958,True,True,False,False,CRANE
post_grpo,CRANE,0.24980596162575958,True,True,False,False,CRANE
post_grpo,CRANE,0.24980596162575958,True,True,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,GRAPE,-0.06233107422588368,True,False,False,False,GRAPE
post_grpo,CRANE,0.070728619358106,True,False,False,False,CRANE
post_grpo,GAMMA,-0.050547344209226054,True,False,False,False,GAMMA
post_grpo,CRANE,0.24999096904734275,True,True,False,False,CRANE
post_grpo,CRANE,0.24999096904734275,True,True,False,False,CRANE
post_grpo,CRANE,0.24999096904734275,True,True,False,False,CRANE
post_grpo,BEGUN,0.23689869747528336,True,True,False,False,BEGUN
post_grpo,CRANE,0.2496849043059971,True,True,False,False,CRANE
post_grpo,CRANE,0.2496849043059971,True,True,False,False,CRANE
post_grpo,CRANE,0.2496849043059971,True,True,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,FEMON,-0.25,False,False,False,False,
post_grpo,CLOTH,-0.09999999999999999,True,False,False,False,CLOTH
post_grpo,CLOTH,-0.09999999999999999,True,False,False,False,CLOTH
post_grpo,CAMEL,-0.09999999999999999,True,False,False,False,CAMEL
post_grpo,DOWEL,-0.09999999999999999,True,False,False,False,DOWEL
post_grpo,DOZEN,-0.09999999999999999,True,False,False,False,DOZEN
post_grpo,DEBUT,-0.09999999999999999,True,False,False,False,DEBUT
post_grpo,FLUED,-0.25,False,False,False,False,
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,这个人,-0.25,False,False,False,False,
post_grpo,CRAZE,0.24726735418930268,True,True,False,False,CRAZE
post_grpo,ERUPT,0.020000000000000004,True,False,False,False,ERUPT
post_grpo,BERKY,-0.25,False,False,False,False,
post_grpo,WERRY,-0.25,False,False,False,False,
post_grpo,NERDY,0.020000000000000004,True,False,False,False,NERDY
post_grpo,CREAN,-0.25,False,False,False,False,
post_grpo,CRANE,0.09699812382739213,True,False,False,False,CRANE
post_grpo,GRAPE,0.0031518624641833914,True,False,False,False,GRAPE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,DRUTE,-0.25,False,False,False,False,
post_grpo,FURSE,-0.25,False,False,False,False,
post_grpo,DROSS,0.020000000000000004,True,False,False,False,DROSS
post_grpo,CROSS,0.020000000000000004,True,False,False,False,CROSS
post_grpo,DRANE,-0.25,False,False,False,False,
post_grpo,CHAFE,0.24997581886087805,True,True,False,False,CHAFE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,CRANE,0.2496849043059971,True,True,False,False,CRANE
post_grpo,CRAZE,0.24726735418930268,True,True,False,False,CRAZE
post_grpo,CREAN,-0.25,False,False,False,False,
post_grpo,CRANE,0.24974907642558475,True,True,False,False,CRANE
post_grpo,CRANE,0.24974907642558475,True,True,False,False,CRANE
post_grpo,SHARE,-0.30000000000000004,True,False,True,False,SHARE
post_grpo,SHARE,-0.30000000000000004,True,False,True,False,SHARE
post_grpo,SHARE,-0.30000000000000004,True,False,True,False,SHARE
post_grpo,SARVE,-0.25,False,False,False,False,
post_grpo,DEARY,-0.25,False,False,False,False,
post_grpo,ALARM,-0.044000000000000004,True,False,False,False,ALARM
post_grpo,ARENA,-0.09999999999999999,True,False,False,False,ARENA
post_grpo,AERAY,-0.25,False,False,False,False,
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,BLAZE,0.24958060337194893,True,True,False,False,BLAZE
post_grpo,CRANE,0.24879978137253844,True,True,False,False,CRANE
post_grpo,CRANE,-0.03154362416107381,True,False,False,False,CRANE
post_grpo,GRAPE,0.08461538461538463,True,False,False,False,GRAPE
post_grpo,CRANE,-0.03154362416107381,True,False,False,False,CRANE
post_grpo,GRAPE,0.08461538461538463,True,False,False,False,GRAPE
post_grpo,SOFTY,-0.25,False,False,False,False,
post_grpo,SPOUT ritual,-0.25,False,False,False,False,
post_grpo,SPOUT,0.32,True,True,False,False,SPOUT
post_grpo,STUCK,-0.09999999999999999,True,False,False,False,STUCK
post_grpo,CRANE,0.3392722710163112,True,True,False,False,CRANE
post_grpo,CRANE,0.3392722710163112,True,True,False,False,CRANE
post_grpo,CRANE,0.3392722710163112,True,True,False,False,CRANE
post_grpo,BRANE,-0.25,False,False,False,False,
post_grpo,CLIME,-0.25,False,False,False,False,
post_grpo,CLOCK,0.09200000000000001,True,False,False,False,CLOCK
post_grpo,LIMIT,-0.03513513513513514,True,False,False,False,LIMIT
post_grpo,BINGE,-0.09999999999999999,True,False,False,False,BINGE
post_grpo,DOLLY,0.020000000000000004,True,False,False,False,DOLLY
post_grpo,DOLLY,0.020000000000000004,True,False,False,False,DOLLY
post_grpo,BOUGH,0.08918918918918921,True,False,False,False,BOUGH
post_grpo,LOUGH,-0.25,False,False,False,False,
post_grpo,CRANE,0.04060668380462727,True,False,False,False,CRANE
post_grpo,CRANE,0.04060668380462727,True,False,False,False,CRANE
post_grpo,CRANE,0.04060668380462727,True,False,False,False,CRANE
post_grpo,CRANE,0.04060668380462727,True,False,False,False,CRANE
post_grpo,HAZEL,-0.09999999999999999,True,False,False,False,HAZEL
post_grpo,DAVEN,-0.25,False,False,False,False,
post_grpo,KALEAN,-0.25,False,False,False,False,
post_grpo,MATEY,-0.09999999999999999,True,False,False,False,MATEY
post_grpo,LYMPH,0.07647058823529414,True,False,False,False,LYMPH
post_grpo,LOFTY,0.07647058823529414,True,False,False,False,LOFTY
post_grpo,MUSHY,0.07647058823529414,True,False,False,False,MUSHY
post_grpo,COYLY,0.07647058823529414,True,False,False,False,COYLY
post_grpo,CRUEL,-0.09999999999999999,True,False,False,False,CRUEL
post_grpo,D negatively,-0.25,False,False,False,False,
post_grpo,BRIDGE,-0.25,False,False,False,False,
post_grpo,GROOF,-0.25,False,False,False,False,
post_grpo,CRANE,0.2498351933456609,True,True,False,False,CRANE
post_grpo,CRANE,0.2498351933456609,True,True,False,False,CRANE
post_grpo,CRANE,0.2498351933456609,True,True,False,False,CRANE
post_grpo,CRANE,0.2498351933456609,True,True,False,False,CRANE
post_grpo,CRANE,0.06069698257543564,True,False,False,False,CRANE
post_grpo,CRANE,0.06069698257543564,True,False,False,False,CRANE
post_grpo,CRANE,0.06069698257543564,True,False,False,False,CRANE
post_grpo,CRANE,0.06069698257543564,True,False,False,False,CRANE
